,teamWins1,teamWins2,teamWins3,teamWins4,teamLosses1,teamLosses2,teamLosses3,teamLosses4,teamStats00,teamStats10,teamStats20,teamStats30,teamStats01,teamStats11,teamStats21,teamStats31,teamStats02,teamStats12,teamStats22,teamStats32,teamStats03,teamStats13,teamStats23,teamStats33,teamStats04,teamStats14,teamStats24,teamStats34,teamStats05,teamStats15,teamStats25,teamStats35,teamStats06,teamStats16,teamStats26,teamStats36,teamStats07,teamStats17,teamStats27,teamStats37,teamStats08,teamStats18,teamStats28,teamStats38,teamStats09,teamStats19,teamStats29,teamStats39,choose_team,playerStats00,playerStats10,playerStats20,playerStats30,playerStats01,playerStats11,playerStats21,playerStats31,playerStats02,playerStats12,playerStats22,playerStats32,playerStats03,playerStats13,playerStats23,playerStats33,playerStats04,playerStats14,playerStats24,playerStats34,playerStats05,playerStats15,playerStats25,playerStats35,playerStats06,playerStats16,playerStats26,playerStats36,playerStats07,playerStats17,playerStats27,playerStats37,playerStats08,playerStats18,playerStats28,playerStats38,playerStats09,playerStats19,playerStats29,playerStats39,team_or_player,which_player,buy_item,money
139,0,0,0,0,0,0,0,0,32,31,39,35,35,35,36,33,28,33,33,36,34,35,32,31,32,30,32,36,34,36,41,31,33,39,35,32,31,30,35,35,32,34,35,34,38,36,31,38,0,10,4,10,7,4,12,10,5,3,9,6,8,5,10,8,11,10,7,11,7,7,11,10,8,12,8,5,6,7,4,12,7,12,7,8,8,10,8,6,9,0,1,0,10
140,0,0,0,0,0,0,0,0,35,38,30,35,31,29,32,37,34,32,34,29,38,35,33,29,37,33,43,37,36,34,39,34,32,32,33,36,28,31,35,35,36,33,39,39,41,33,35,31,0,9,9,9,5,10,9,11,9,7,10,5,8,4,11,11,11,7,14,9,10,8,9,11,10,6,9,6,10,7,5,9,8,8,7,10,8,8,14,14,11,0,1,0,10
141,0,0,0,0,0,0,0,0,33,31,32,41,38,36,33,30,36,33,35,34,30,33,32,35,38,34,30,42,39,34,31,34,37,31,32,39,35,33,33,33,35,36,33,35,36,39,34,33,0,7,9,4,9,9,7,7,3,7,8,13,17,7,7,6,7,10,11,7,8,11,8,10,4,12,5,11,10,6,9,10,7,6,6,6,7,10,6,9,7,0,1,0,10
142,0,0,0,0,0,0,0,0,31,31,40,38,33,39,33,39,37,35,35,36,36,34,38,36,38,33,35,33,35,35,34,37,31,30,36,33,34,34,35,36,35,36,35,32,37,34,33,32,0,9,6,7,8,7,9,8,10,6,9,11,9,12,7,16,8,13,11,6,9,11,9,9,10,4,6,4,7,3,12,10,6,13,10,5,18,16,5,6,10,0,1,0,10
143,0,0,0,0,0,0,0,0,32,35,38,30,31,36,35,40,32,39,32,34,36,35,36,33,30,33,34,39,33,39,33,36,32,33,33,36,31,29,33,35,35,33,36,36,35,32,34,37,0,8,6,14,5,9,8,6,7,4,6,8,8,7,13,4,5,9,7,3,6,9,7,12,8,9,6,7,10,7,6,6,4,9,8,9,11,11,10,8,5,0,1,0,10
144,0,0,0,0,0,0,0,0,33,32,35,32,37,38,32,34,33,33,35,30,33,38,33,33,32,35,35,34,35,34,34,31,35,36,36,32,33,36,39,33,31,35,32,36,30,32,32,38,0,8,7,6,9,10,15,12,10,12,5,9,8,9,8,7,12,5,7,11,6,12,8,8,9,12,8,7,11,7,4,12,6,9,12,7,10,6,6,7,10,0,1,0,10
145,0,0,0,0,0,0,0,0,34,31,30,33,37,34,36,35,35,32,35,36,34,36,35,34,32,39,36,33,34,31,35,34,36,32,38,35,37,34,33,36,32,29,30,35,36,37,39,36,0,4,9,10,8,8,11,12,7,7,13,11,8,7,5,11,7,5,8,3,12,16,14,9,12,8,6,9,7,8,11,9,8,10,4,8,9,11,11,13,14,0,1,0,10
146,0,0,0,0,0,0,0,0,34,37,38,34,39,34,34,32,31,36,36,38,34,42,36,38,37,34,31,38,38,35,38,33,31,41,36,35,34,34,33,33,34,32,36,34,35,34,35,38,0,12,7,9,7,8,9,11,10,11,10,5,9,11,6,14,9,13,9,11,7,10,5,13,12,4,6,3,13,4,10,11,15,11,6,6,11,8,10,6,8,0,1,0,10
147,0,0,0,0,0,0,0,0,33,35,33,34,34,31,39,34,35,39,29,36,30,34,30,32,35,30,37,32,34,35,36,40,41,39,32,35,37,32,32,35,34,32,35,34,34,35,34,35,0,11,7,7,9,8,7,7,7,13,9,12,7,7,9,5,5,10,4,7,6,13,7,14,7,4,5,16,9,11,8,9,10,10,4,7,12,8,9,13,12,0,1,0,10
148,0,0,0,0,0,0,0,0,32,33,31,30,36,32,36,38,35,35,38,38,31,32,36,38,31,35,28,33,42,34,35,34,32,32,35,40,35,34,28,39,31,36,34,34,32,37,35,31,0,11,6,10,11,10,10,4,6,10,9,7,9,11,8,4,11,7,8,10,4,11,8,10,7,8,9,4,7,4,8,11,7,12,6,13,8,6,8,11,10,0,1,0,10
149,0,0,0,0,0,0,0,0,34,31,35,38,34,30,40,31,32,34,36,41,37,41,35,40,33,35,34,28,33,38,35,38,36,33,37,33,36,35,35,33,36,36,36,37,33,38,33,33,0,7,10,7,8,8,7,9,10,11,11,7,8,9,12,11,6,9,5,12,12,5,7,14,7,12,7,6,7,4,13,12,7,8,15,15,8,4,8,6,7,0,1,0,10
150,0,0,0,0,0,0,0,0,34,35,31,32,37,34,34,31,40,31,35,37,36,35,37,40,40,32,37,35,35,35,38,36,37,37,34,36,38,30,35,31,36,39,32,29,34,30,39,40,0,14,4,9,5,11,6,14,11,14,11,12,6,5,12,10,17,10,8,15,8,10,6,9,7,9,12,11,7,8,10,9,8,14,11,9,7,6,13,6,9,0,1,0,10
151,0,0,0,0,0,0,0,0,40,34,33,32,33,36,37,30,36,34,34,33,35,33,34,41,33,35,31,38,40,33,37,35,32,37,36,35,34,33,29,39,34,28,34,35,32,38,32,44,0,7,8,13,12,7,5,5,12,14,7,14,9,9,8,5,7,15,5,10,8,15,9,9,11,7,6,12,6,12,5,5,9,8,10,6,8,9,9,7,8,0,1,0,10
152,0,0,0,0,0,0,0,0,37,33,35,35,34,39,33,39,34,31,32,33,32,35,35,34,32,34,35,39,39,35,37,27,38,38,30,33,39,39,32,36,34,32,34,32,34,34,33,33,0,6,9,8,8,11,10,7,9,6,11,7,12,10,9,8,7,5,11,9,4,7,8,10,10,10,16,10,11,7,6,12,8,14,8,9,6,8,10,6,4,0,1,0,10
153,0,0,0,0,0,0,0,0,33,33,35,42,36,40,33,35,40,33,38,36,32,35,35,34,34,37,33,39,31,38,31,36,32,38,39,39,31,33,37,32,33,34,39,30,35,28,38,33,0,7,10,5,9,11,7,7,9,7,8,11,12,5,6,6,6,11,3,5,11,5,8,13,12,12,8,7,4,9,6,7,5,4,6,13,12,9,6,7,11,0,1,0,10
154,0,0,0,0,0,0,0,0,40,28,40,35,32,39,42,32,31,43,36,34,32,37,36,36,36,31,35,34,32,38,38,32,29,38,38,35,34,25,36,29,36,35,38,38,32,38,41,39,0,10,10,9,16,11,9,8,5,9,11,6,5,9,4,3,3,11,12,9,4,8,5,10,10,9,4,4,10,8,7,9,5,8,8,6,6,9,13,11,5,0,1,0,10
155,0,0,0,0,0,0,0,0,33,40,33,39,33,32,36,30,30,31,36,36,36,34,36,36,36,37,35,31,40,39,42,38,31,29,34,34,30,31,36,38,27,32,37,34,32,29,36,34,0,7,9,6,6,9,7,10,9,3,3,8,13,15,9,5,4,5,10,17,9,11,12,7,10,10,8,11,5,8,7,6,5,6,6,3,7,9,9,7,11,0,1,0,10
156,0,0,0,0,0,0,0,0,39,33,34,33,35,32,33,38,35,35,38,31,37,29,35,40,34,37,36,35,27,35,32,32,34,33,32,38,33,36,35,35,38,36,32,38,28,26,36,36,0,15,12,8,8,12,4,8,10,10,6,9,7,10,6,14,12,8,10,6,11,4,8,5,4,11,8,10,8,10,7,10,5,9,10,16,10,10,4,6,6,0,1,0,10
157,0,0,0,0,0,0,0,0,33,40,37,33,37,30,32,34,34,37,35,35,36,38,35,31,31,38,37,30,33,36,37,35,33,33,36,36,34,33,39,36,38,33,35,34,37,33,39,38,0,10,7,10,12,11,10,8,12,5,7,10,7,5,6,14,6,10,9,3,9,7,7,10,6,13,14,7,11,9,8,8,13,11,10,6,7,10,9,10,7,0,1,0,10
158,0,0,0,0,0,0,0,0,34,38,34,33,36,40,37,33,36,36,35,36,36,38,34,33,32,37,40,36,37,34,32,33,40,30,34,32,32,32,32,36,36,38,39,38,32,31,37,34,0,6,14,7,14,11,6,11,8,11,16,5,12,7,4,8,6,7,6,9,12,7,6,10,11,8,8,12,13,10,11,6,4,15,6,13,8,8,8,9,8,0,1,0,10
159,0,0,0,0,0,0,0,0,39,34,29,28,33,37,34,35,38,39,29,33,34,38,33,36,34,37,36,38,37,39,39,38,29,34,37,37,35,29,39,35,32,32,31,31,33,36,40,37,0,9,11,10,13,11,13,9,4,7,6,6,5,13,6,7,10,8,9,6,9,10,8,7,8,4,12,6,4,7,7,9,7,11,4,5,8,8,7,12,7,0,1,0,10
160,0,0,0,0,0,0,0,0,35,36,37,30,33,27,36,33,31,34,39,32,35,35,36,39,34,37,34,35,36,31,34,31,34,34,33,31,38,35,36,34,34,37,37,32,33,36,34,37,0,10,5,10,4,9,12,8,7,9,10,7,8,11,5,9,16,9,11,3,12,10,9,3,4,10,8,7,7,6,12,9,13,10,6,13,9,8,12,8,10,0,1,0,10
161,0,0,0,0,0,0,0,0,34,33,31,36,36,35,31,33,33,37,39,36,34,32,36,31,36,30,40,36,32,33,38,35,31,32,41,31,32,39,30,37,38,35,37,41,34,36,34,39,0,7,9,11,10,11,7,14,4,5,9,12,11,9,6,7,6,6,11,7,9,6,9,10,5,8,3,14,11,3,11,8,7,5,11,11,11,5,13,6,7,0,1,0,10
162,0,0,0,0,0,0,0,0,35,33,40,38,35,33,33,30,29,33,30,30,38,37,35,35,36,29,32,34,34,35,32,28,34,36,29,34,34,37,37,40,36,34,34,38,35,33,33,37,0,12,6,9,7,9,8,3,6,6,4,8,7,14,5,10,9,3,4,8,5,10,8,15,6,12,6,7,10,10,10,8,8,11,7,7,9,10,5,8,6,0,1,0,10
163,0,0,0,0,0,0,0,0,38,35,34,34,36,31,34,34,31,33,31,33,31,34,32,34,37,32,34,31,34,34,37,29,35,34,34,34,37,35,37,29,42,34,32,42,38,39,37,36,0,14,9,12,8,10,7,8,5,10,11,13,5,10,14,8,5,15,6,9,5,5,12,3,5,8,7,14,4,13,8,6,9,9,11,16,15,6,8,9,9,0,1,0,10
164,0,0,0,0,0,0,0,0,35,32,32,37,37,35,33,36,32,31,31,32,32,28,38,37,32,38,37,32,36,32,32,37,36,36,32,42,28,30,35,35,30,36,32,38,36,40,34,33,0,6,12,9,6,13,4,6,9,12,9,4,8,8,9,5,13,3,6,9,8,10,15,7,9,8,8,11,12,9,6,6,10,4,6,5,6,9,8,5,10,0,1,0,10
165,0,0,0,0,0,0,0,0,33,38,36,33,34,37,30,32,35,31,35,31,36,32,35,34,32,31,33,36,34,32,29,32,32,39,36,36,42,40,37,34,40,32,38,33,36,38,37,41,0,10,6,8,5,5,14,5,7,10,9,8,8,8,11,5,8,10,3,6,10,5,11,7,7,9,5,7,7,11,9,8,9,7,14,5,15,13,9,11,8,0,1,0,10
166,0,0,0,0,0,0,0,0,35,35,33,35,32,32,34,31,30,36,29,33,35,35,36,39,34,36,38,31,37,33,33,30,42,33,32,33,29,39,41,37,34,37,32,36,37,36,36,34,0,14,9,10,8,7,8,8,8,8,9,14,6,8,13,7,8,6,6,11,9,9,7,10,10,11,13,9,12,7,4,8,15,9,10,7,10,5,4,12,6,0,1,0,10
167,0,0,0,0,0,0,0,0,34,34,38,34,29,35,35,35,37,30,29,38,33,36,32,28,26,35,32,34,37,34,37,36,36,36,38,36,33,36,37,37,39,36,32,30,38,35,42,33,0,6,7,9,6,3,6,11,7,5,9,12,11,15,8,9,9,4,5,7,7,15,12,11,8,12,10,6,8,5,11,10,8,8,8,10,12,11,13,7,13,0,1,0,10
168,0,0,0,0,0,0,0,0,34,33,38,38,31,35,38,34,32,35,33,31,35,32,35,35,33,32,39,39,38,31,33,37,30,35,40,30,35,31,28,36,36,37,33,35,35,38,35,40,0,8,8,8,9,9,6,10,4,11,6,11,8,6,11,10,11,11,8,7,6,8,9,9,15,8,12,8,9,7,7,11,7,12,14,12,7,9,5,10,6,0,1,0,10
169,0,0,0,0,0,0,0,0,33,36,37,34,34,37,31,31,33,34,33,31,30,33,34,36,33,36,37,38,31,36,34,35,33,36,33,34,34,31,34,34,37,33,36,34,35,38,36,35,0,14,10,8,10,9,9,10,8,14,10,7,7,8,7,8,6,4,9,12,4,9,8,5,3,8,6,8,4,10,8,10,10,7,11,11,9,7,11,13,7,0,1,0,10
170,0,0,0,0,0,0,0,0,33,37,34,31,35,33,35,43,32,35,32,32,38,38,32,31,37,39,35,35,35,36,38,33,37,28,33,34,31,35,36,35,40,30,34,33,37,32,31,41,0,9,9,8,4,9,8,11,9,10,8,8,6,8,7,10,10,9,3,14,10,7,5,9,13,8,14,7,11,4,7,12,15,13,11,11,4,11,7,10,8,0,1,0,10
171,0,0,0,0,0,0,0,0,36,36,33,29,33,40,36,37,35,29,35,30,41,33,35,37,33,36,36,38,31,39,34,34,33,37,34,36,28,40,34,42,31,36,32,34,35,34,34,40,0,10,13,10,8,4,8,9,11,7,12,5,10,10,7,11,11,7,8,9,9,12,9,9,6,4,8,8,12,7,5,8,9,9,9,7,11,5,8,5,15,0,1,0,10
172,0,0,0,0,0,0,0,0,35,35,33,40,36,36,35,32,39,40,34,37,38,34,35,40,34,39,34,38,37,37,37,36,39,37,35,35,32,35,37,37,38,35,38,34,34,36,33,38,0,8,11,11,12,8,9,9,11,7,6,11,9,6,8,12,9,5,12,6,8,5,9,11,7,3,12,9,7,8,10,7,8,8,4,9,10,11,12,5,11,0,1,0,10
173,0,0,0,0,0,0,0,0,32,34,33,37,38,32,32,36,37,39,36,35,33,33,32,33,41,36,35,37,30,34,37,30,34,36,33,34,32,39,32,37,32,35,37,35,34,34,29,30,0,8,9,9,9,12,8,11,12,12,9,11,11,16,7,10,11,9,12,16,11,7,7,7,6,9,8,9,13,6,9,8,8,7,7,10,6,7,10,11,11,0,1,0,10
174,0,0,0,0,0,0,0,0,34,39,37,29,35,31,32,37,43,36,39,32,29,34,34,30,36,27,32,34,33,36,37,36,35,37,33,33,35,34,31,39,37,41,31,30,32,40,36,30,0,7,12,9,11,7,12,10,10,8,9,13,12,10,8,6,7,9,11,10,7,5,4,9,10,8,6,11,13,14,10,11,10,9,8,15,9,8,4,7,11,0,1,0,10
175,0,0,0,0,0,0,0,0,29,35,36,39,33,33,38,36,35,35,38,32,31,39,33,36,35,32,34,34,36,29,39,36,33,41,35,39,35,43,34,37,35,34,32,36,36,34,34,31,0,14,5,5,3,10,9,6,6,13,9,11,15,8,4,9,7,7,11,8,14,14,5,8,8,12,14,6,8,7,11,15,7,7,13,10,10,9,12,13,12,0,1,0,10
176,0,0,0,0,0,0,0,0,34,43,35,35,32,36,34,37,32,32,32,33,33,37,32,37,36,25,34,37,33,34,27,33,32,34,37,37,37,38,34,34,31,38,33,35,32,32,35,39,0,10,8,7,7,13,6,9,7,7,8,9,10,15,4,9,10,12,7,5,9,13,13,13,3,5,10,10,12,12,13,9,7,5,10,6,8,12,7,8,6,0,1,0,10
177,0,0,0,0,0,0,0,0,32,37,33,33,36,32,38,31,37,35,39,35,29,33,36,34,35,30,39,35,37,38,35,39,35,34,35,40,37,37,36,37,36,33,33,31,35,32,37,33,0,10,5,10,9,14,4,6,7,12,7,11,10,9,9,8,9,13,13,11,7,8,9,8,7,6,10,7,7,9,7,13,9,8,9,8,10,10,7,12,13,0,1,0,10
178,0,0,0,0,0,0,0,0,32,32,34,36,31,38,34,34,37,36,29,35,35,36,38,37,31,35,33,39,37,37,38,35,34,38,31,37,35,31,31,34,37,36,42,30,38,36,35,35,0,8,7,9,8,6,16,5,5,10,9,12,12,11,9,6,13,12,9,8,9,17,7,13,12,10,8,8,5,7,13,6,9,8,6,7,15,13,14,7,6,0,1,0,10
179,0,0,0,0,0,0,0,0,33,33,31,35,34,35,36,36,35,30,41,34,35,30,32,35,34,32,36,35,38,31,39,39,35,32,36,31,35,36,32,35,36,33,31,37,35,35,36,32,0,7,6,5,15,6,6,10,10,12,4,14,11,7,12,6,15,10,10,5,8,11,7,9,10,9,9,8,4,11,11,9,10,11,11,6,13,10,11,7,8,0,1,0,10
180,0,0,0,0,0,0,0,0,41,35,36,33,31,37,37,33,34,29,36,32,32,36,34,39,35,34,38,33,41,34,29,38,38,34,38,35,30,32,36,34,32,36,41,38,34,34,32,32,0,9,9,11,13,9,8,7,7,5,8,14,13,8,4,13,8,12,8,13,7,12,8,4,10,3,8,8,12,11,6,10,7,13,9,9,6,6,8,10,8,0,1,0,10
181,0,0,0,0,0,0,0,0,34,32,37,34,36,34,37,36,35,33,34,28,36,34,40,34,33,39,33,36,37,37,38,37,34,34,44,31,36,38,37,31,36,38,35,29,31,33,35,28,0,12,3,13,6,9,7,9,10,3,6,5,14,9,5,8,9,9,10,8,8,10,10,3,12,10,13,7,10,9,10,6,13,6,9,9,11,9,9,11,5,0,1,0,10
182,0,0,0,0,0,0,0,0,33,37,38,32,37,36,30,36,35,32,36,36,37,37,29,30,35,33,32,35,32,32,34,32,31,35,38,29,33,35,35,35,35,33,30,38,36,30,33,36,0,6,8,3,7,10,17,12,9,6,9,8,7,4,7,9,11,13,11,4,15,6,10,8,9,7,7,11,9,12,4,12,8,13,9,11,11,9,10,9,5,0,1,0,10
183,0,0,0,0,0,0,0,0,37,33,32,35,33,35,35,41,37,32,37,37,29,32,33,32,36,33,38,36,36,32,33,38,33,37,32,36,30,37,37,38,39,39,28,35,31,41,32,35,0,7,7,16,6,13,8,6,11,14,8,6,9,7,5,8,3,14,8,10,5,7,6,9,10,6,11,8,7,10,10,8,9,5,10,5,12,12,5,5,5,0,1,0,10
184,0,0,0,0,0,0,0,0,33,38,32,35,39,36,37,37,34,33,33,38,33,33,40,31,35,38,37,34,37,37,38,35,36,34,36,37,38,32,39,36,36,37,35,35,39,33,32,33,0,5,8,10,15,8,9,14,10,9,12,5,9,8,6,8,7,10,10,5,12,10,8,4,8,11,9,10,7,7,9,12,8,6,4,8,15,14,7,10,10,0,1,0,10
185,0,0,0,0,0,0,0,0,32,35,30,33,40,36,34,30,35,38,31,39,35,27,32,36,32,32,30,34,34,33,40,36,38,32,37,41,37,33,36,32,42,36,37,35,36,38,36,33,0,10,8,5,8,13,6,11,16,10,10,9,12,4,8,9,7,6,6,5,7,6,4,14,8,10,10,11,10,11,8,10,3,13,9,10,10,9,10,13,11,0,1,0,10
186,0,0,0,0,0,0,0,0,35,34,33,37,36,33,36,35,34,32,41,36,34,36,33,30,34,32,36,39,34,35,33,35,30,32,41,38,32,35,39,34,34,35,32,35,35,34,31,31,0,7,10,6,10,7,6,10,8,11,11,8,8,11,9,7,10,10,6,11,6,6,8,13,12,10,8,5,8,9,9,8,8,12,8,5,10,6,13,12,8,0,1,0,10
187,0,0,0,0,0,0,0,0,33,35,37,37,36,36,40,27,33,34,38,32,42,34,36,41,33,26,34,33,39,35,29,39,34,30,29,37,34,34,33,36,38,29,38,32,32,31,35,36,0,7,11,5,5,9,11,6,8,3,10,7,9,8,8,11,13,6,8,5,7,7,13,9,10,5,10,4,11,10,8,3,12,11,10,6,5,7,13,7,13,0,1,0,10
188,0,0,0,0,0,0,0,0,32,42,34,35,41,38,32,35,34,30,34,36,38,35,38,38,32,33,34,35,31,35,33,32,35,34,35,31,36,30,32,32,36,39,36,31,33,34,36,37,0,8,8,6,5,13,13,9,5,15,13,6,7,10,9,15,4,6,10,4,15,6,7,12,8,7,8,16,7,10,5,8,6,8,6,14,11,6,13,9,10,0,1,0,10
189,0,0,0,0,0,0,0,0,32,29,35,34,37,34,36,36,37,33,33,38,35,35,35,34,33,35,35,34,31,35,40,34,31,29,35,33,38,35,33,30,35,35,36,36,30,40,40,32,0,7,12,11,6,10,12,7,5,11,8,5,8,7,9,8,6,9,7,6,11,6,8,5,7,14,6,7,5,9,8,10,5,7,12,9,13,8,10,7,7,0,1,0,10
190,0,0,0,0,0,0,0,0,34,35,39,30,31,33,31,37,35,32,32,39,36,38,37,35,36,36,36,32,37,34,34,31,31,34,34,33,36,35,34,39,32,32,34,34,35,30,34,36,0,10,10,10,6,4,8,17,9,7,8,7,6,11,4,9,8,10,6,13,6,13,8,7,10,9,9,8,6,7,12,7,7,10,9,12,8,8,4,8,8,0,1,0,10
191,0,0,0,0,0,0,0,0,35,35,36,36,33,32,35,35,36,32,39,35,35,37,37,36,35,36,35,34,33,36,34,36,37,36,35,33,37,36,35,31,37,38,37,35,38,31,41,38,0,11,7,10,7,8,8,6,10,12,10,4,9,12,14,12,9,6,7,7,13,8,8,10,10,5,8,12,5,6,10,9,9,3,6,5,13,7,3,9,16,0,1,0,10
192,0,0,0,0,0,0,0,0,34,32,37,37,38,30,33,34,38,38,31,37,35,35,31,32,35,29,37,38,34,36,31,29,33,32,35,31,33,38,36,38,34,38,35,34,37,37,31,34,0,16,10,4,5,11,10,5,6,7,12,8,10,4,9,13,12,10,8,4,6,15,5,6,10,8,11,8,13,12,4,5,11,7,9,15,4,15,4,14,13,0,1,0,10
193,0,0,0,0,0,0,0,0,34,31,35,33,30,37,33,39,33,33,37,37,36,39,39,30,36,38,35,37,31,32,35,36,34,34,36,33,37,34,33,34,33,41,34,33,33,32,30,30,0,11,8,7,8,5,13,4,7,8,6,11,9,15,11,7,9,8,8,18,8,5,7,9,6,10,7,13,8,4,12,4,10,6,4,5,10,6,8,7,4,0,1,0,10
194,0,0,0,0,0,0,0,0,34,34,36,38,38,30,36,30,36,40,31,34,34,36,37,39,39,35,33,33,39,35,38,36,41,36,32,30,38,40,35,38,35,36,33,36,35,32,36,28,0,9,8,8,8,10,11,11,8,7,8,10,5,6,12,11,12,9,8,11,11,10,14,9,7,10,10,10,7,11,11,10,8,11,12,8,10,5,12,13,12,0,1,0,10
195,0,0,0,0,0,0,0,0,35,33,41,37,33,32,36,35,36,31,36,36,34,35,37,32,37,35,37,30,34,38,35,33,33,32,40,33,33,39,31,36,36,35,29,34,37,30,39,34,0,6,11,8,6,10,3,7,8,8,10,9,4,12,7,5,6,14,12,12,9,9,10,6,9,7,5,8,10,11,5,7,12,5,11,14,9,10,3,12,14,0,1,0,10
196,0,0,0,0,0,0,0,0,32,36,30,42,33,34,29,37,34,38,38,36,31,37,38,35,32,34,30,32,36,33,30,34,31,41,33,29,37,33,35,33,32,34,37,36,31,36,33,36,0,10,6,8,9,11,5,5,10,6,5,8,6,8,6,9,11,10,8,8,10,8,11,8,7,6,6,6,9,7,7,5,4,9,7,11,4,7,11,9,6,0,1,0,10
197,0,0,0,0,0,0,0,0,36,29,36,37,33,32,36,35,37,32,32,29,36,38,42,33,37,30,36,33,35,31,37,35,29,35,39,29,33,36,38,32,35,32,33,34,36,36,38,37,0,13,11,10,12,10,11,7,5,11,10,12,13,11,11,8,9,7,10,4,7,9,6,9,8,4,11,5,14,5,5,7,10,10,11,6,8,3,9,9,8,0,1,0,10
198,0,0,0,0,0,0,0,0,39,37,35,33,35,33,38,33,37,34,37,36,33,34,36,37,29,37,35,34,32,36,36,37,37,34,32,35,38,37,33,34,32,34,35,40,33,34,35,35,0,9,4,14,15,7,11,8,10,8,8,12,8,9,12,7,7,8,8,5,3,5,6,13,5,9,9,9,7,8,15,9,11,8,9,7,5,12,14,6,8,0,1,0,10
199,0,0,0,0,0,0,0,0,32,36,34,33,31,37,35,38,34,36,29,38,35,34,33,33,32,31,32,36,32,34,36,34,29,36,38,37,35,32,34,33,33,38,29,34,37,29,31,37,0,10,10,4,9,8,6,9,6,10,6,8,7,10,6,13,15,5,12,4,6,9,10,13,11,4,8,7,9,10,11,5,10,8,5,11,11,13,8,8,7,0,1,0,10
