,teamWins1,teamWins2,teamWins3,teamWins4,teamLosses1,teamLosses2,teamLosses3,teamLosses4,teamStats00,teamStats10,teamStats20,teamStats30,teamStats01,teamStats11,teamStats21,teamStats31,teamStats02,teamStats12,teamStats22,teamStats32,teamStats03,teamStats13,teamStats23,teamStats33,teamStats04,teamStats14,teamStats24,teamStats34,teamStats05,teamStats15,teamStats25,teamStats35,teamStats06,teamStats16,teamStats26,teamStats36,teamStats07,teamStats17,teamStats27,teamStats37,teamStats08,teamStats18,teamStats28,teamStats38,teamStats09,teamStats19,teamStats29,teamStats39,choose_team,playerStats00,playerStats10,playerStats20,playerStats30,playerStats01,playerStats11,playerStats21,playerStats31,playerStats02,playerStats12,playerStats22,playerStats32,playerStats03,playerStats13,playerStats23,playerStats33,playerStats04,playerStats14,playerStats24,playerStats34,playerStats05,playerStats15,playerStats25,playerStats35,playerStats06,playerStats16,playerStats26,playerStats36,playerStats07,playerStats17,playerStats27,playerStats37,playerStats08,playerStats18,playerStats28,playerStats38,playerStats09,playerStats19,playerStats29,playerStats39,team_or_player,which_player,buy_item,money
139,0,0,0,0,0,0,0,0,33,27,35,33,32,31,35,37,36,32,30,39,30,33,40,34,38,30,31,39,34,37,31,36,34,31,37,31,35,35,40,37,35,36,30,30,33,34,34,28,2,15,6,5,9,5,10,5,17,7,10,6,11,5,10,16,9,6,7,5,8,8,11,6,14,6,8,10,7,8,8,11,10,10,3,6,5,5,8,9,10,1,1,6,10
140,0,0,0,0,0,0,0,0,38,37,33,31,35,33,37,38,35,33,39,33,39,32,29,31,30,38,38,34,35,37,31,34,31,37,33,38,38,30,36,37,38,29,32,33,31,35,33,38,2,10,5,4,13,7,8,14,7,16,10,12,11,9,6,11,8,7,15,9,5,4,6,11,5,10,5,9,7,8,11,8,5,12,9,9,6,10,9,10,5,1,1,6,10
141,0,0,0,0,0,0,0,0,37,34,38,35,34,36,35,36,33,35,37,38,37,34,35,31,28,30,38,33,34,28,33,42,30,37,33,37,37,34,28,34,35,37,31,30,38,39,34,35,2,11,7,14,7,9,9,11,10,11,6,10,12,10,7,8,5,6,6,4,7,10,10,9,5,9,11,11,13,9,7,8,4,9,11,9,5,9,9,9,9,1,1,6,10
142,0,0,0,0,0,0,0,0,34,36,34,35,33,38,29,29,35,35,35,34,36,30,36,31,31,35,31,34,38,38,37,34,38,34,28,37,36,38,35,37,32,34,28,34,35,30,34,33,2,10,6,13,15,5,5,8,5,8,7,10,9,7,10,8,11,6,7,5,6,12,8,13,3,9,6,5,6,8,13,7,9,16,6,4,3,13,14,7,9,1,1,6,10
143,0,0,0,0,0,0,0,0,35,35,39,39,36,28,33,37,37,30,35,31,33,33,33,36,38,39,29,31,33,33,34,39,36,38,37,40,37,36,33,36,37,38,34,36,37,32,39,34,2,10,14,9,8,4,10,5,4,6,13,8,6,6,14,10,5,11,8,6,8,5,10,7,6,7,6,10,14,10,11,3,9,5,9,8,12,16,9,9,10,1,1,6,10
144,0,0,0,0,0,0,0,0,38,36,34,41,37,33,38,36,30,34,30,34,32,40,35,35,33,32,36,38,34,37,33,36,32,32,33,37,32,35,35,34,29,35,32,33,32,38,34,33,2,13,5,8,8,8,6,7,12,7,5,12,5,12,6,6,8,11,10,13,8,6,4,9,7,8,11,10,7,7,11,3,8,9,10,7,8,10,4,9,14,1,1,6,10
145,0,0,0,0,0,0,0,0,33,32,30,32,34,34,37,32,36,38,34,36,33,31,41,34,36,36,32,33,34,33,34,37,39,33,39,32,34,33,33,35,37,37,37,36,38,35,36,36,2,5,9,12,6,5,7,9,10,8,8,13,10,9,14,10,14,9,7,6,10,13,5,10,8,8,10,7,8,6,8,4,12,15,5,12,8,11,7,5,13,1,1,6,10
146,0,0,0,0,0,0,0,0,33,36,30,40,35,43,36,36,38,33,35,34,34,30,38,33,34,33,35,32,36,31,33,35,31,29,35,40,39,37,39,36,40,36,38,31,30,34,35,37,2,4,4,9,6,7,8,12,10,10,13,7,8,16,3,8,11,9,3,10,7,8,12,7,5,6,11,4,10,14,12,10,4,16,9,10,11,9,6,12,6,1,1,6,10
147,0,0,0,0,0,0,0,0,34,39,34,38,35,35,33,37,37,38,33,33,34,35,33,39,36,32,37,30,39,36,30,38,36,34,34,37,32,32,37,37,34,32,34,32,32,31,32,33,2,5,11,9,11,6,7,8,7,9,13,9,9,7,9,9,8,14,9,8,7,4,3,9,11,7,12,11,4,7,12,5,6,11,6,10,14,11,9,4,11,1,1,6,10
148,0,0,0,0,0,0,0,0,36,35,32,32,41,32,33,33,36,39,37,30,32,37,38,34,31,32,30,35,35,37,28,35,34,41,34,35,35,32,33,37,36,32,33,35,38,33,34,32,2,3,4,7,7,4,6,10,13,8,13,8,9,8,6,4,11,7,8,9,11,5,7,10,6,8,11,11,5,16,10,13,9,10,7,11,7,7,8,10,11,1,1,6,10
149,0,0,0,0,0,0,0,0,34,35,35,35,33,34,34,34,37,38,34,37,37,31,33,39,31,32,33,35,35,37,34,26,37,33,34,35,41,28,37,35,35,37,37,33,33,33,34,34,2,7,12,12,11,12,8,9,8,8,7,4,9,3,12,5,5,8,5,6,8,5,9,8,6,8,8,12,15,10,8,7,7,12,7,8,9,7,7,7,5,1,1,6,10
150,0,0,0,0,0,0,0,0,37,34,35,32,32,33,40,37,35,34,29,31,32,34,32,42,35,37,30,38,31,42,36,32,34,34,38,34,31,35,36,29,36,32,33,35,34,34,34,37,2,11,9,7,12,9,13,11,10,4,10,11,7,4,7,5,10,7,8,11,5,9,13,12,8,11,10,7,13,11,8,13,9,13,9,9,6,11,8,10,12,1,1,6,10
151,0,0,0,0,0,0,0,0,37,35,32,36,35,37,33,35,37,34,39,34,33,34,30,31,37,31,29,34,39,33,33,31,37,35,40,35,34,36,32,35,37,31,29,42,33,39,32,34,2,8,6,5,6,7,8,4,8,12,10,11,9,12,11,8,7,8,7,9,7,9,6,7,15,10,14,14,7,10,9,6,11,9,6,11,10,11,7,7,13,1,1,6,10
152,0,0,0,0,0,0,0,0,35,35,37,32,33,36,31,34,34,30,32,31,39,34,30,31,39,38,34,33,30,36,28,33,42,36,35,38,36,38,39,32,34,36,37,34,33,36,25,33,2,9,14,10,12,8,7,14,7,8,8,8,10,10,6,6,8,7,11,14,7,11,9,4,6,8,7,7,10,6,11,7,9,7,13,10,7,12,5,11,9,1,1,6,10
153,0,0,0,0,0,0,0,0,38,37,36,37,35,31,32,37,34,33,33,40,33,33,34,33,30,41,36,37,31,32,35,36,36,35,35,36,33,33,38,32,39,37,41,30,35,45,33,34,2,7,10,12,9,3,7,7,14,13,9,6,9,8,7,9,7,8,12,9,10,8,11,8,7,8,10,7,8,7,9,9,13,15,8,5,11,12,8,5,7,1,1,6,10
154,0,0,0,0,0,0,0,0,35,32,38,33,35,35,35,39,37,35,32,37,33,35,31,33,31,34,32,34,37,34,35,34,33,36,35,33,31,29,33,36,32,36,34,34,36,34,36,35,2,7,11,9,11,12,7,8,8,5,9,7,5,10,10,9,6,4,6,6,12,11,13,12,4,10,14,8,11,9,9,11,13,9,6,9,5,5,11,11,5,1,1,6,10
155,0,0,0,0,0,0,0,0,30,36,31,36,35,32,38,37,29,34,37,37,35,31,37,37,29,36,32,37,39,32,31,33,37,34,40,39,37,36,33,35,38,41,36,34,35,33,35,32,2,9,3,6,6,10,9,5,10,11,4,6,8,6,7,6,11,8,9,9,9,5,8,8,4,10,5,5,10,8,8,7,11,8,11,4,11,12,5,6,11,1,1,6,10
156,0,0,0,0,0,0,0,0,35,32,39,33,38,39,34,36,34,43,34,32,33,35,34,30,31,38,35,30,32,36,36,31,37,36,38,29,32,37,38,37,42,38,34,34,38,37,36,34,2,10,16,8,8,13,4,6,10,6,8,10,13,6,6,10,12,9,7,13,8,16,7,11,7,10,10,12,11,4,14,9,8,9,10,13,13,8,6,6,15,1,1,6,10
157,0,0,0,0,0,0,0,0,38,36,29,35,32,34,35,34,31,32,34,32,37,36,36,32,36,36,34,32,35,34,33,31,30,36,35,37,32,36,32,35,35,34,36,37,36,32,31,41,2,7,10,9,10,13,10,5,9,12,7,9,9,3,11,12,11,8,6,6,10,8,11,8,9,10,11,8,7,8,5,7,7,3,6,10,11,11,4,9,10,1,1,6,10
158,0,0,0,0,0,0,0,0,33,34,37,33,39,34,32,33,34,33,37,34,30,37,32,39,29,35,31,32,34,33,35,34,36,37,39,34,36,33,36,34,37,34,36,34,32,38,37,33,2,14,10,8,8,5,6,11,9,8,11,10,9,4,4,6,7,8,4,11,8,5,13,10,8,6,10,11,8,13,8,10,6,13,4,8,5,10,7,7,5,1,1,6,10
159,0,0,0,0,0,0,0,0,33,31,35,32,37,35,29,34,33,36,34,35,39,39,30,33,30,32,32,37,31,42,38,35,37,33,37,37,29,37,36,36,33,34,32,34,33,33,33,39,2,11,4,7,11,13,5,9,7,12,6,6,10,6,8,7,8,5,13,12,6,8,9,8,10,12,8,13,14,12,9,8,13,3,11,10,14,5,6,12,12,1,1,6,10
160,0,0,0,0,0,0,0,0,37,31,28,32,34,35,37,34,39,38,32,43,35,35,36,36,34,35,31,36,36,37,38,36,35,38,33,34,36,34,35,36,33,36,30,34,34,32,30,34,2,11,8,8,3,11,8,10,5,6,8,7,10,5,9,10,6,12,5,9,7,14,9,7,7,5,5,13,11,7,7,6,12,5,6,8,5,7,5,5,11,1,1,6,10
161,0,0,0,0,0,0,0,0,36,40,38,35,33,33,36,34,34,29,31,34,36,40,33,37,34,30,37,28,30,35,39,36,29,39,28,37,35,37,39,31,38,38,37,38,34,39,35,36,2,8,8,11,10,14,6,14,9,3,4,5,9,9,10,8,5,4,9,15,8,6,10,11,12,9,5,11,11,12,8,14,13,10,9,11,9,7,8,7,6,1,1,6,10
162,0,0,0,0,0,0,0,0,32,37,31,36,32,36,32,32,38,31,32,37,29,34,41,33,38,35,39,34,29,36,31,33,35,37,32,33,37,35,35,32,34,38,31,38,39,35,38,31,2,11,5,8,5,10,11,7,13,7,6,6,6,10,7,14,9,14,7,11,10,8,9,9,14,5,8,7,6,13,13,13,14,8,8,7,11,6,9,6,9,1,1,6,10
163,0,0,0,0,0,0,0,0,32,30,38,35,36,34,32,30,35,35,33,35,33,36,35,33,37,37,33,36,39,33,34,38,33,32,38,33,30,37,41,32,33,32,35,28,34,34,31,38,2,13,14,9,11,7,8,10,6,11,8,9,8,13,11,13,5,4,10,8,10,10,7,10,7,8,11,13,11,12,12,15,11,9,7,9,7,8,5,10,6,1,1,6,10
164,0,0,0,0,0,0,0,0,40,35,40,40,36,34,30,36,34,39,35,34,34,37,30,31,32,33,36,35,34,35,33,36,36,38,40,36,39,34,36,35,36,32,36,36,36,38,33,26,2,10,7,14,10,12,8,13,6,7,9,8,13,8,14,10,4,8,8,6,12,9,11,9,10,8,9,10,13,12,9,12,5,14,12,9,8,13,11,10,4,1,1,6,10
165,0,0,0,0,0,0,0,0,39,36,42,32,31,36,31,34,34,36,36,25,36,32,36,37,39,35,33,36,33,41,36,34,34,39,33,36,33,35,31,39,36,38,31,33,36,34,30,32,2,8,11,12,11,7,10,10,4,12,5,11,11,7,6,9,11,7,5,6,7,10,6,12,11,15,7,8,7,7,5,9,6,8,9,7,9,5,8,5,9,1,1,6,10
166,0,0,0,0,0,0,0,0,34,35,33,40,37,38,38,29,43,35,32,31,33,37,31,35,27,36,35,33,43,39,35,37,36,32,32,33,34,40,35,37,33,34,39,36,33,34,36,34,2,11,14,5,9,10,6,11,9,7,10,9,6,7,10,6,4,10,5,8,11,14,8,8,10,4,7,5,12,12,8,11,12,9,13,15,14,13,14,7,9,1,1,6,10
167,0,0,0,0,0,0,0,0,38,36,38,37,31,35,38,35,33,32,26,37,36,36,33,32,32,39,41,30,33,36,33,39,31,33,38,40,34,37,35,35,39,32,37,39,34,34,31,32,2,8,13,12,10,11,14,12,9,6,5,7,8,8,9,8,10,9,13,14,10,6,6,9,9,10,8,9,12,6,9,10,9,5,14,14,10,10,6,7,13,1,1,6,10
168,0,0,0,0,0,0,0,0,33,30,29,31,42,39,34,35,35,32,36,36,40,29,32,37,36,38,33,46,33,35,42,34,40,30,37,36,29,33,41,28,36,33,33,34,33,36,29,35,2,4,8,5,11,7,6,9,11,8,11,7,5,10,9,7,5,8,9,8,10,11,9,13,14,8,10,13,7,12,13,7,5,11,11,10,8,6,7,6,3,1,1,6,10
169,0,0,0,0,0,0,0,0,38,36,38,31,29,28,35,35,36,30,36,36,30,37,35,33,33,38,35,33,31,34,34,36,33,35,34,34,36,31,34,33,36,41,31,34,35,36,35,38,2,7,5,6,7,7,12,11,3,13,11,4,11,10,6,11,13,8,9,7,6,13,7,5,5,9,11,8,5,9,11,4,6,6,7,7,11,4,8,12,5,1,1,6,10
170,0,0,0,0,0,0,0,0,38,38,34,38,33,34,35,29,32,31,38,33,32,33,33,34,41,35,31,35,38,37,38,32,28,36,38,30,33,36,35,36,34,35,34,29,35,33,38,31,2,8,14,8,9,12,10,10,10,10,12,6,15,6,9,11,7,5,8,7,5,10,12,4,9,8,13,7,12,8,11,10,10,9,8,11,4,8,9,10,8,1,1,6,10
171,0,0,0,0,0,0,0,0,34,32,31,31,39,36,33,30,35,38,37,28,36,35,35,33,29,32,33,36,33,30,32,28,37,35,34,40,32,36,36,39,36,36,34,28,38,38,36,38,2,10,8,8,9,11,8,10,7,12,9,13,11,6,7,9,7,10,5,8,6,8,10,6,6,13,12,7,5,12,10,9,7,4,5,8,14,5,8,14,4,1,1,6,10
172,0,0,0,0,0,0,0,0,37,28,36,40,35,39,37,41,30,33,35,32,36,33,31,39,39,31,34,33,34,38,34,33,34,35,36,35,36,36,34,35,29,30,28,35,34,34,39,32,2,11,7,10,6,11,8,7,13,10,9,6,9,3,9,3,6,4,10,15,6,14,7,10,12,7,13,9,8,9,10,10,5,5,7,7,7,13,13,6,7,1,1,6,10
173,0,0,0,0,0,0,0,0,37,39,32,32,38,34,33,35,35,42,32,36,29,39,33,36,37,36,35,37,38,33,32,36,37,38,34,33,31,34,37,34,30,32,33,40,34,37,31,37,2,9,9,12,10,6,11,11,5,5,8,10,10,11,4,11,10,9,8,10,10,11,7,8,9,12,8,8,4,13,9,13,9,6,8,16,3,9,13,5,11,1,1,6,10
174,0,0,0,0,0,0,0,0,33,28,35,37,36,38,33,28,30,32,39,38,38,38,34,36,36,33,37,32,33,34,36,37,40,31,30,38,38,39,34,34,34,35,28,32,34,35,38,36,2,7,13,13,7,10,6,6,12,6,13,9,10,10,9,10,7,10,5,5,9,12,10,11,9,3,6,5,9,8,8,8,10,5,11,7,4,6,16,13,7,1,1,6,10
175,0,0,0,0,0,0,0,0,33,35,33,31,38,35,33,35,32,33,30,31,29,36,30,36,34,34,32,35,35,29,32,38,37,36,39,32,31,37,32,35,34,37,34,36,40,39,37,33,2,9,8,14,14,3,7,7,4,6,5,7,6,10,9,10,6,7,7,8,5,13,3,5,11,11,8,3,12,7,3,9,4,11,10,6,13,11,7,10,9,1,1,6,10
176,0,0,0,0,0,0,0,0,35,37,36,38,34,33,32,36,31,37,37,34,36,35,35,37,33,30,38,35,38,34,35,32,36,38,33,39,35,32,37,43,33,36,36,34,32,36,34,41,2,7,10,9,11,8,11,6,7,8,8,10,10,12,9,13,8,9,8,8,7,12,10,5,15,9,14,11,13,9,14,14,13,10,8,6,12,9,7,14,7,1,1,6,10
177,0,0,0,0,0,0,0,0,32,37,37,34,41,36,33,33,38,36,33,35,35,38,29,36,35,29,36,36,38,35,37,37,37,26,37,40,35,35,36,32,35,31,36,43,34,34,35,36,2,13,7,11,11,7,5,8,13,8,10,8,12,8,9,5,5,10,4,12,9,7,14,13,15,10,10,7,18,10,12,9,7,10,16,7,11,12,8,13,13,1,1,6,10
178,0,0,0,0,0,0,0,0,37,31,29,36,34,31,40,31,30,35,33,32,36,32,36,37,32,38,38,33,34,35,31,33,34,35,39,28,28,36,36,32,33,37,36,34,32,35,35,35,2,9,6,7,8,11,11,10,9,6,9,7,12,9,9,5,10,11,6,14,11,8,4,6,5,11,6,11,8,8,8,11,9,10,10,7,7,9,10,7,12,1,1,6,10
179,0,0,0,0,0,0,0,0,37,35,37,33,33,39,34,31,40,35,38,36,37,30,36,32,36,32,34,33,38,31,39,32,34,36,34,35,35,34,31,30,35,29,35,42,30,31,35,32,2,14,12,5,9,12,13,6,12,10,5,10,9,11,12,9,6,4,10,5,8,14,11,15,11,10,12,9,12,8,5,10,7,5,10,9,9,10,7,12,9,1,1,6,10
180,0,0,0,0,0,0,0,0,41,38,39,34,35,30,38,32,31,34,34,37,36,36,34,36,32,34,36,37,38,40,36,36,32,31,32,36,35,34,39,33,33,39,33,32,33,35,34,29,2,15,9,4,11,16,5,15,5,14,3,9,5,9,9,6,13,11,6,10,11,6,9,8,8,13,8,11,7,9,16,9,6,12,11,7,13,4,10,9,12,1,1,6,10
181,0,0,0,0,0,0,0,0,28,34,37,37,32,39,33,33,34,37,35,33,37,35,39,36,38,33,31,35,36,30,41,39,35,36,31,36,31,34,31,35,32,31,34,32,36,34,29,36,2,9,14,9,6,8,5,16,6,10,17,10,10,13,10,12,12,4,11,11,11,4,5,16,10,12,12,8,4,7,11,5,5,5,8,14,8,9,11,5,9,1,1,6,10
182,0,0,0,0,0,0,0,0,35,38,33,37,35,34,33,38,36,32,34,40,37,31,35,37,33,33,36,36,31,33,37,33,33,36,39,32,33,36,36,33,35,32,35,36,38,34,35,36,2,9,13,9,9,15,5,10,6,10,14,9,4,7,8,10,13,10,10,10,10,4,10,8,11,14,5,10,9,5,9,14,11,7,10,6,9,7,8,9,5,1,1,6,10
183,0,0,0,0,0,0,0,0,38,36,30,32,32,36,36,36,34,33,32,33,38,37,34,34,35,34,36,33,41,37,30,30,36,32,38,34,30,29,32,40,33,37,33,37,38,32,39,36,2,9,12,7,11,6,11,8,4,5,6,7,10,12,10,7,7,10,6,18,13,9,6,11,6,5,7,10,11,7,5,8,6,8,10,8,11,14,8,3,12,1,1,6,10
184,0,0,0,0,0,0,0,0,33,32,36,37,34,33,33,37,33,32,34,34,31,38,30,37,32,40,37,30,37,32,33,32,33,32,32,35,36,38,33,33,38,37,33,42,35,35,37,32,2,15,11,7,12,8,10,9,10,4,11,11,7,9,5,11,8,13,9,7,3,6,11,8,5,4,13,9,6,5,6,6,10,4,9,3,13,12,12,10,14,1,1,6,10
185,0,0,0,0,0,0,0,0,36,35,37,33,34,38,32,33,35,31,37,33,34,32,33,38,35,33,36,37,39,37,37,33,31,40,35,38,30,35,30,35,33,33,39,35,32,33,36,36,2,10,11,12,8,5,6,11,5,11,6,13,11,7,10,5,8,12,11,12,16,10,8,10,11,9,7,7,9,9,9,9,8,11,10,11,8,10,4,9,7,1,1,6,10
186,0,0,0,0,0,0,0,0,35,38,32,34,35,37,31,31,32,34,33,37,32,36,38,35,39,32,36,36,34,35,35,32,31,39,35,34,34,29,32,38,34,33,36,37,33,37,32,38,2,5,8,11,11,13,9,5,5,8,6,8,9,13,6,13,9,6,14,9,12,12,14,9,7,12,11,12,10,12,10,4,6,9,10,7,11,13,3,9,4,1,1,6,10
187,0,0,0,0,0,0,0,0,39,34,37,35,33,35,34,31,36,36,35,34,41,32,32,32,33,33,38,30,35,40,35,38,35,37,30,36,31,36,36,31,33,32,34,34,33,34,40,39,2,9,8,11,10,13,7,5,4,9,10,13,10,5,7,8,9,7,9,11,10,16,10,12,13,7,8,7,6,7,8,5,9,8,15,11,8,9,7,13,9,1,1,6,10
188,0,0,0,0,0,0,0,0,34,30,31,34,36,33,36,34,39,37,34,36,34,34,38,31,35,32,34,29,34,33,38,36,39,30,29,36,36,36,37,33,36,36,31,32,32,36,36,37,2,7,9,6,12,14,7,14,5,6,14,11,6,13,6,10,7,5,9,11,14,9,6,13,8,7,3,6,6,12,11,8,11,6,15,9,7,12,11,8,7,1,1,6,10
189,0,0,0,0,0,0,0,0,35,33,37,35,33,30,29,36,38,32,36,34,38,33,34,37,32,40,34,32,38,36,32,39,32,30,38,37,34,35,38,35,34,36,36,36,36,39,34,37,2,7,11,6,9,12,3,5,7,9,6,11,7,7,9,6,4,7,7,6,14,6,9,11,5,7,12,6,8,8,11,9,9,7,7,14,7,10,8,8,7,1,1,6,10
190,0,0,0,0,0,0,0,0,38,33,34,37,33,36,35,34,35,36,33,31,34,35,31,37,30,31,30,35,34,39,39,35,34,31,30,35,37,38,37,34,37,36,31,31,38,29,37,35,2,11,8,11,9,6,9,12,5,12,8,6,8,9,6,6,10,10,9,13,11,8,12,7,7,7,7,6,8,6,6,8,5,10,11,7,6,9,12,5,14,1,1,6,10
191,0,0,0,0,0,0,0,0,39,34,32,36,33,32,36,38,37,34,37,32,33,40,35,34,33,38,37,33,35,31,37,37,31,34,37,32,32,30,39,40,30,36,35,36,35,35,33,39,2,4,8,7,12,6,8,9,11,11,11,7,16,5,11,8,7,8,3,11,13,9,9,12,4,9,8,11,16,9,14,10,12,9,10,12,10,9,6,5,4,1,1,6,10
192,0,0,0,0,0,0,0,0,39,38,34,31,35,39,35,32,34,27,35,37,33,37,34,37,38,36,42,34,34,31,37,34,36,39,38,39,36,30,32,40,33,34,37,38,34,34,29,32,2,9,10,7,8,12,9,11,5,7,13,4,11,6,5,6,6,11,8,7,12,6,14,8,11,11,9,5,17,9,10,6,10,7,9,12,10,9,10,4,7,1,1,6,10
193,0,0,0,0,0,0,0,0,36,37,40,40,32,35,30,37,33,34,30,34,37,30,35,33,36,31,33,33,31,32,35,27,38,34,42,32,30,32,36,34,33,32,36,36,33,34,36,38,2,12,13,11,8,9,7,8,8,7,7,12,9,16,7,4,9,10,7,8,5,9,9,10,6,8,10,13,9,13,12,4,7,9,9,11,10,11,5,12,8,1,1,6,10
194,0,0,0,0,0,0,0,0,40,33,32,38,35,33,37,33,37,33,43,32,33,39,33,35,36,33,37,34,37,37,30,40,36,33,33,41,30,35,33,36,36,36,41,30,37,32,40,36,2,10,11,12,6,8,12,13,9,7,7,10,12,5,10,7,3,10,8,10,11,4,11,10,11,9,4,4,12,7,7,11,5,10,6,10,15,12,9,12,11,1,1,6,10
195,0,0,0,0,0,0,0,0,33,29,35,39,32,36,38,34,34,36,37,30,31,31,39,36,34,28,34,30,33,37,33,36,34,36,35,35,37,32,40,34,32,35,41,38,34,31,30,36,2,5,5,13,12,13,11,9,12,10,9,13,8,8,12,13,7,8,10,4,16,8,3,12,6,8,7,7,13,13,8,8,12,13,12,4,10,7,8,5,7,1,1,6,10
196,0,0,0,0,0,0,0,0,31,38,36,35,35,37,32,36,35,41,40,38,31,33,28,37,36,38,36,33,30,41,36,33,34,36,36,39,29,34,35,25,37,32,35,40,36,32,38,38,2,11,8,6,9,9,7,8,8,12,6,15,5,7,9,5,11,7,5,10,9,5,6,5,5,8,11,12,12,6,9,10,12,11,6,10,8,11,11,9,13,1,1,6,10
197,0,0,0,0,0,0,0,0,33,33,38,32,34,33,40,35,39,37,32,34,34,33,33,29,38,34,32,30,34,40,38,36,35,38,34,36,34,34,33,34,31,39,37,38,36,38,34,37,2,11,15,10,6,7,7,8,11,9,12,9,9,8,14,9,10,6,11,5,11,11,11,9,7,9,7,8,10,11,6,10,13,8,10,5,11,9,8,4,8,1,1,6,10
198,0,0,0,0,0,0,0,0,35,36,36,40,34,38,35,36,30,33,39,40,34,33,30,33,32,34,35,35,32,38,37,32,34,34,40,33,34,33,38,35,39,37,32,35,35,35,33,34,2,7,7,6,10,10,13,8,5,11,8,6,12,4,5,6,12,7,12,8,11,10,8,7,10,9,9,11,12,11,11,10,10,13,5,5,10,10,15,11,5,1,1,6,10
199,0,0,0,0,0,0,0,0,38,36,32,32,34,31,33,31,32,40,36,30,31,33,37,43,34,34,36,31,44,41,34,34,32,30,37,36,36,34,32,35,30,32,43,36,32,35,39,33,2,10,12,5,6,11,7,13,12,6,4,7,11,13,7,7,13,6,14,6,6,6,5,10,8,13,8,8,9,7,6,12,9,16,11,13,7,12,9,8,13,1,1,6,10
